# step, loss_train, loss_test, metrics_test
9.000000000000000000e+03 5.464752143891460183e-04 1.292321178900746753e-06 4.476128874494832345e-08 4.834680511769689904e-08 7.615629092758848404e-07 1.088179423623310812e-06 2.204838921105571320e-06 3.742453487724269604e-06 3.687588218022755007e-06 0.000000000000000000e+00 5.698813634244753561e-04 3.102264606343394429e-07 6.897384520085402928e-07 4.503946299844223877e-06 1.532261822821132138e-07 1.198505224516721544e-05 5.629379951688191037e-06 5.818870779301432006e-07 4.335195734865988272e-06 9.919790984512447090e-07 5.474300612876639716e-04 1.141422023076820958e-06 3.515462112084528508e-08 4.688243260046716327e-08 6.912144626173901323e-07 1.029972673189183709e-06 1.845397119614935093e-06 3.386056817583254204e-06 3.069393709956296961e-06 0.000000000000000000e+00 5.688621284148551952e-04 2.843255745840666893e-07 6.314328416701870983e-07 4.295259197353764463e-06 1.305675533694434004e-07 1.143443080425683361e-05 5.342067127153551759e-06 5.524562777868604740e-07 4.124257750304544658e-06 1.009713277389596228e-06
1.000000000000000000e+04 5.456930891578697616e-04 1.155116342349439156e-06 6.124424289590154045e-08 4.552730843806807470e-09 7.690831027253742186e-07 9.067739529346920712e-07 1.087510675152220968e-06 2.478334461588111089e-06 2.105612120536562901e-06 0.000000000000000000e+00 5.691634078998678795e-04 3.285665369337141343e-07 3.644046837216683665e-07 4.501594073878160789e-06 1.514533367760472461e-07 9.707095346672826693e-06 2.853142166398984824e-06 4.629280786606837860e-07 3.776894468732832202e-06 6.902735119014334568e-07 5.463751879268167804e-04 1.013298103388348409e-06 5.218173430630674595e-08 4.516001237566921289e-09 6.932504976036818573e-07 8.659379161434144780e-07 9.076444296156372232e-07 2.299192816508213132e-06 1.766059153905584177e-06 0.000000000000000000e+00 5.684222115869077847e-04 2.981427090352589391e-07 3.504578971931673170e-07 4.284007513612532322e-06 1.301615081595599768e-07 9.252511734810500769e-06 2.680317105351215107e-06 4.399143775055154258e-07 3.581585908805682345e-06 6.892853957145962469e-07
1.100000000000000000e+04 5.450083861505713003e-04 9.215583623960343197e-07 8.403372637000360079e-08 2.308402875869431196e-08 7.038499217628733128e-07 7.123575260950819164e-07 4.901281025455636040e-07 1.734242162519553603e-06 1.138254699061139967e-06 0.000000000000000000e+00 5.684036115357553971e-04 3.062297849284235165e-07 2.920380943154825376e-07 4.725617154065729213e-06 1.645483936156080033e-07 8.100559056740007496e-06 1.866411447171003620e-06 3.522852229949595941e-07 3.173672050088682061e-06 4.560079501952994801e-07 5.450631185694529033e-04 8.105042820989702744e-07 7.612718492900459689e-08 2.326168393712158976e-08 6.239600848338705024e-07 6.879439048086135759e-07 4.091048347461980056e-07 1.652190308317884509e-06 9.672518847578503180e-07 0.000000000000000000e+00 5.682881754111160973e-04 2.752757369107004480e-07 2.833323021023246200e-07 4.499346304429597851e-06 1.409240152393631994e-07 7.731706803275039462e-06 1.758176145361436506e-06 3.399918950270753099e-07 3.011885957074570773e-06 4.178927970657666292e-07
1.200000000000000000e+04 5.444706741895790790e-04 6.210516025141034250e-07 9.506082931146559037e-08 3.371203920505454700e-08 6.308428849608570054e-07 6.061323130531211565e-07 2.140357256478170251e-07 1.389075077174800155e-06 6.513202529045004262e-07 0.000000000000000000e+00 5.678689010827577986e-04 2.611681471646273685e-07 2.647216309889444113e-07 4.425876250368247024e-06 1.338109399802863408e-07 6.337876795401568704e-06 8.298747872729448327e-07 2.831927701950502733e-07 2.752936540556844464e-06 3.158426654866501608e-07 5.443345447569466339e-04 5.487411141680283543e-07 8.957253013475098403e-08 3.168559087337446586e-08 5.774973655367028925e-07 5.816032746147433578e-07 1.759995665734987728e-07 1.331500099888531335e-06 5.753091020946562556e-07 0.000000000000000000e+00 5.679460713303501008e-04 2.372984759170382228e-07 2.551839868388855419e-07 4.209304414914215157e-06 1.156383784693680753e-07 6.026403139614668168e-06 7.893733038575695584e-07 2.733884083493606287e-07 2.610684163648780322e-06 2.995454337370614510e-07
1.300000000000000000e+04 4.123860232753144475e-04 2.185387188209493244e-06 1.452960848239270972e-04 2.300729476253383425e-05 2.739058715175232835e-05 7.482286669065684685e-05 1.219455306524921445e-05 1.451852473337725686e-06 4.741170104395236158e-07 0.000000000000000000e+00 7.222710164949788011e-04 1.024251409960575708e-06 6.263743503747833318e-06 6.942555014839844245e-05 4.779969122381074602e-07 8.693925681886190116e-05 1.552943279819725755e-05 7.437838483698316950e-06 5.864262021000912356e-06 4.758336394507516905e-05 4.101146874092270853e-04 1.915159371264592763e-06 1.394407460729645909e-04 2.178761546895048636e-05 2.474079303961048903e-05 7.032895084405543697e-05 1.150046875393346238e-05 1.204919027398624064e-06 3.778980570473173864e-07 0.000000000000000000e+00 7.241363724931799712e-04 7.819852241245093592e-07 5.565297261727104956e-06 7.174898710491369542e-05 5.468993732809943482e-07 8.995473115860060998e-05 1.606510070264228977e-05 6.731504837578622098e-06 4.718499988337447096e-06 4.905507891195416405e-05
1.400000000000000000e+04 5.416960406434835184e-04 2.208756621521201989e-07 2.115347496630017241e-05 5.069552009678951122e-07 1.211083567866862979e-06 1.482128907106425140e-06 1.310219539710980620e-06 2.841405028386069194e-06 4.366388546550894544e-07 0.000000000000000000e+00 5.688771819369604736e-04 1.832689475511851352e-07 2.087925060896467017e-07 6.462976558875331982e-06 9.548674048591218606e-08 5.683025289765173345e-06 2.632616236228354500e-07 8.296015328428054216e-07 4.737026508512174293e-06 7.672494708598803683e-05 5.405922305677008950e-04 2.184668775530718807e-07 2.051465802475523284e-05 5.614187657758457844e-07 8.620427984021953776e-07 1.188522577610800099e-06 1.241751589363610656e-06 2.240521330059403752e-06 3.314812278784503042e-07 0.000000000000000000e+00 5.699260245742033540e-04 1.417110098149256046e-07 1.923738354077964781e-07 7.233859005129616948e-06 7.172912434671375275e-08 4.321976102570652239e-06 2.438948621032896893e-07 9.088648726977696928e-07 3.554793013058641574e-06 7.762925483721811197e-05
1.500000000000000000e+04 5.430850420343326206e-04 1.226091664626777213e-07 3.794966382462090359e-07 1.061320130586166068e-07 4.698366453197034635e-07 4.338302322406645683e-07 2.067623970149363801e-08 9.297501301507135442e-07 3.151835643857663908e-07 0.000000000000000000e+00 5.668962011208400356e-04 1.712202576167404117e-07 2.279798598146748050e-07 3.909088109794166592e-06 8.458815424112772015e-08 3.466991717568789750e-06 4.545196706660664004e-05 1.693287903511113822e-07 1.690139463649365768e-06 1.276831099896041740e-07 5.416675135146893378e-04 1.254852535353297523e-07 4.171516229409131101e-07 9.489331067378522319e-08 3.785961595466699342e-07 3.564905929465302693e-07 2.145906777353134757e-08 9.039297767573447079e-07 2.657527527636947366e-07 0.000000000000000000e+00 5.682542755047667029e-04 1.281899330848360475e-07 1.883538239137741277e-07 3.955100443399804274e-06 8.586189687594920759e-08 2.883794074658667774e-06 4.407475625360898265e-05 1.928526684026478845e-07 1.695142181145749907e-06 1.452769206645790978e-07
1.600000000000000000e+04 5.482916721399999204e-04 8.439758375370077752e-08 9.232712271840421928e-07 1.319529350799355510e-07 3.955651745277270476e-07 3.280671527959854918e-07 9.332339090527593180e-08 8.285074806036278815e-07 2.389020911467675329e-07 0.000000000000000000e+00 5.611921424521575628e-04 1.204935778688560573e-07 1.860230509038937862e-07 4.158559456045241487e-06 7.303770062573322073e-08 1.930982944611916701e-06 7.005796648931337108e-08 1.535483167037571929e-07 1.384158297715974760e-06 3.017615396242288659e-07 5.467425916639938582e-04 8.082730077014149603e-08 7.663512111788482826e-07 1.150885516993475167e-07 3.860960537107294365e-07 3.447997749670957295e-07 8.245541569399945449e-08 8.381797159864498890e-07 2.286676325489945399e-07 0.000000000000000000e+00 5.626661562566980879e-04 1.293121401112277527e-07 1.981696914604361495e-07 3.403281137838504768e-06 4.850553385837096408e-08 1.855787057525340886e-06 6.480651623495940607e-08 1.748993274798909681e-07 1.339167038763684160e-06 3.444979680946709487e-07
1.700000000000000000e+04 5.414540369223254639e-04 2.054674366227162719e-07 4.041569401890124739e-06 1.559047886390332511e-07 9.444718443343440792e-07 1.444629618300480892e-06 2.186293503703121811e-07 8.443163346015623446e-07 3.163113126003331715e-07 0.000000000000000000e+00 5.674692488129170174e-04 4.345081317242434390e-07 3.286274483082593297e-07 3.818588602841323211e-06 5.378832762759666115e-08 1.196390545716090124e-05 2.418986022048124588e-04 7.622656365272287306e-07 1.162311984066742948e-06 1.860738418050459503e-05 5.396579516746671584e-04 2.137506092762813195e-07 3.458572679438549942e-06 1.714181890196573624e-07 1.055327493431448486e-06 1.621202300241913579e-06 2.100784972862241456e-07 9.471710317253741989e-07 3.668929545088027326e-07 0.000000000000000000e+00 5.692070382790151168e-04 4.914174492033479936e-07 3.766645318973613265e-07 2.949650731876457605e-06 4.151919717186439055e-08 1.221956032880733246e-05 2.361971981555282564e-04 6.331037746772268262e-07 1.173767812880497537e-06 1.832836881175568317e-05
1.800000000000000000e+04 5.314350557421575498e-04 9.210316128078111466e-07 1.603757622177177163e-04 8.939216134116680670e-06 1.188441323977118786e-06 6.695544569896858698e-07 4.674786850198577619e-06 8.988387337734222884e-06 6.945787580362420096e-07 0.000000000000000000e+00 5.772116676564007605e-04 1.219546155519189229e-06 2.439128078428071890e-07 1.462777189737869654e-05 6.946225315565734697e-08 1.474955600995624160e-04 9.896262421507176781e-05 5.669760586161699943e-07 3.207637801225736198e-06 2.725852668371538741e-04 5.298245101434849924e-04 9.035234766527196084e-07 1.510341610649014107e-04 8.416924220632121228e-06 1.224925914081973200e-06 7.822426025207819660e-07 4.510145965599108949e-06 9.355387468062218909e-06 7.980446470828289037e-07 0.000000000000000000e+00 5.787646931255325047e-04 1.311157216854557202e-06 2.884408823232705253e-07 1.156927401522535460e-05 5.898419446671294001e-08 1.421461255288521011e-04 9.568311319827764070e-05 4.414313224919432170e-07 3.433924033524527798e-06 2.690382867396847117e-04
1.900000000000000000e+04 5.095930844752414972e-04 9.147493417104438292e-08 1.843188393806553541e-05 1.890918767293792076e-07 4.009915110330499868e-06 1.038999116279895744e-05 4.129549907243896258e-06 2.866219849924757201e-06 3.931878564439173089e-07 0.000000000000000000e+00 5.997379543288610879e-04 4.322937906310823727e-07 2.456518462803243418e-07 9.721234893473013305e-06 2.437434265745645878e-08 4.561418124573942070e-06 1.617246026105128936e-04 3.375274335338406997e-07 3.402730529889576597e-06 1.027290408852777194e-04 5.072224705631851955e-04 7.587085140782471883e-08 1.793398267539237837e-05 2.078388586114905549e-07 3.464875371822076582e-06 9.319538828053891745e-06 4.059667864961826839e-06 2.318520893524379246e-06 3.100656520930458547e-07 0.000000000000000000e+00 6.021007385525916408e-04 3.619094649689619676e-07 1.819647622842001593e-07 1.060114615373814014e-05 2.812187140436878484e-08 5.106828081108079363e-06 1.572953978015175067e-04 3.845775636702333160e-07 2.669791070094291122e-06 1.018488879993850884e-04
2.000000000000000000e+04 5.991095959123102872e-04 5.116368344567641290e-08 1.497357134748448889e-06 3.841315293197295004e-07 1.253064422167368230e-06 4.210299875073128402e-06 1.539115896285160070e-06 4.635559284256502047e-07 1.318874620977493525e-07 0.000000000000000000e+00 5.119394989745400639e-04 1.352333183517124777e-07 3.561206831688368849e-07 1.968587211922567841e-05 2.250711970378843070e-07 5.971858257576299232e-06 1.553940067614024425e-04 4.259646941254655133e-06 2.436436118630658829e-06 4.177592852522657383e-07 5.976037990605701433e-04 4.403841652788077346e-08 1.600994673271973440e-06 4.411915454146222983e-07 1.375690741445415233e-06 4.475066206708855785e-06 1.467233148954003548e-06 4.969360673397510845e-07 9.415497264756549208e-08 0.000000000000000000e+00 5.131360973516810526e-04 1.525912939620515483e-07 4.143297020733438510e-07 1.714972263678071773e-05 2.059818659825550005e-07 5.517836897790871529e-06 1.509761140608447121e-04 4.366501547194992315e-06 2.702818855762927744e-06 5.065754571740517826e-07
2.100000000000000000e+04 5.422162869842279270e-04 1.915183734736001202e-08 1.469058931598298110e-07 1.972411309979660732e-07 2.532572579095454959e-07 2.197234473515174242e-07 2.262607069139928167e-08 3.323087505960293523e-07 4.947050090379141357e-08 0.000000000000000000e+00 5.649710129483759280e-04 7.468014720939600245e-08 1.190503130579782616e-07 1.300336853340493509e-06 4.731968827344619649e-09 4.396161232325161359e-07 2.638244556806754150e-07 1.201602940702366798e-07 4.260624476649301552e-07 4.471047737975026720e-07 5.401932969139712840e-04 2.278805850714705135e-08 1.292996203265950440e-07 2.196399777476652054e-07 2.632533611252093044e-07 2.092035589960451636e-07 2.337856547392542999e-08 3.059448093948521636e-07 4.495287068957837370e-08 0.000000000000000000e+00 5.669377727128907399e-04 7.394551699846647407e-08 1.189264340489906933e-07 1.120652699551102469e-06 3.339387296198708816e-09 4.672731817801948739e-07 2.886878971097943372e-07 9.572918427874242503e-08 4.348548609800786426e-07 5.652929687735486251e-07
2.200000000000000000e+04 5.420143326712356701e-04 5.301837113782010334e-08 1.109550727207580524e-05 1.492716378105457010e-07 8.778099460865740326e-07 6.564983181750443569e-07 5.409355244391509956e-07 8.608540917739045691e-07 8.929408792712219213e-08 0.000000000000000000e+00 5.647344283793368901e-04 4.679623705843593323e-07 4.750064520993530575e-07 5.174774719738097178e-06 4.954800237818313333e-08 4.536497059041682281e-05 1.092040499294696639e-04 1.058122968843896644e-07 4.794013318122958900e-07 3.816027184461482594e-05 5.395863436882848566e-04 3.998899935349634081e-08 1.093934261454875476e-05 1.591223575969806007e-07 6.892823445988801612e-07 5.271980760980683279e-07 5.440858535990274593e-07 6.604612916569909914e-07 7.260686172161997353e-08 0.000000000000000000e+00 5.671015843592686328e-04 4.268890043277386134e-07 3.864754318216487990e-07 5.696022836248447056e-06 5.267602523287901595e-08 4.249114132558165280e-05 1.061221490736828800e-04 1.176922639397602186e-07 3.702718135093101166e-07 3.666013217984059110e-05
2.300000000000000000e+04 5.404603714996876604e-04 1.768534786213848679e-07 6.354208471213292043e-05 5.301531923737646954e-06 5.460548227294780797e-07 8.730425219928504374e-07 6.199339856073991965e-07 3.258060148540580715e-06 3.436872329634662221e-08 0.000000000000000000e+00 5.658501801751835954e-04 6.941472103504861889e-08 7.883361725325671623e-07 1.696600978672140482e-06 5.094249966860947113e-09 1.332998816720798282e-06 1.396852613389902586e-04 1.270337121256301917e-07 3.155764140827655870e-07 3.816788019272438620e-05 5.381002753602702991e-04 1.844484828805079670e-07 6.108213527095706957e-05 5.004081937274033044e-06 4.505114419739723900e-07 7.749581751137076049e-07 5.787529813300535661e-07 3.423926046849443800e-06 4.045323355809767054e-08 0.000000000000000000e+00 5.681601385871973362e-04 6.628245258210220000e-08 6.691384405763674607e-07 1.358223114014228210e-06 4.860880753912276957e-09 1.153140243362436924e-06 1.383951744415045141e-04 1.307012000175525454e-07 3.336751593009973627e-07 3.841038907444959224e-05
2.400000000000000000e+04 5.744711944235333803e-04 5.573769178554487014e-08 6.768982149782265686e-06 3.815159132305295979e-06 2.584070476441606990e-06 8.871097014127405655e-06 6.298871051373417515e-07 7.963038716459027140e-07 5.025439432138385581e-08 0.000000000000000000e+00 5.325204839760195024e-04 1.009003754329571528e-07 2.796425681536090339e-07 2.457715886947678692e-06 2.419486751173964343e-08 6.189335414189302829e-05 3.293665527126732003e-04 1.822648977932606172e-07 9.160795778814340610e-07 6.552920527293867920e-06 5.721659432791151041e-04 6.294334926735305104e-08 6.960134386032614663e-06 4.048094026202246454e-06 2.786589223189793938e-06 9.162844950693860982e-06 6.420562372305190918e-07 6.259129925797744898e-07 5.759756349197172460e-08 0.000000000000000000e+00 5.346025875150636330e-04 1.180918870761183610e-07 3.140106595139139464e-07 1.871036051796880735e-06 1.665187570538765983e-08 5.924537841148901925e-05 3.285390064650325361e-04 1.635752090103489404e-07 1.047513073756061203e-06 6.046644460625990989e-06
2.500000000000000000e+04 6.139482310813030837e-04 8.790921096001836637e-06 6.845807538650942187e-04 5.532034169736675884e-06 2.492896078126251798e-06 6.192840454337335765e-06 2.287780748073766127e-05 8.460829185511475599e-06 8.039509672708527176e-07 0.000000000000000000e+00 4.968855794427980751e-04 5.117649165917741853e-06 1.312501062256838145e-06 2.327504135725863533e-04 4.252457951866088629e-06 3.665507730061138179e-06 4.872871838095278046e-04 5.260153907256973524e-06 7.571467740184483488e-06 8.438342830035640497e-06 6.116813119297144670e-04 8.604840846568553411e-06 6.607625157127328943e-04 5.410386760281246433e-06 2.459580134888621698e-06 6.408639824726464135e-06 2.228217164993568072e-05 8.725575759792160240e-06 8.208664605914648306e-07 0.000000000000000000e+00 4.985454576831990434e-04 5.170134184001143678e-06 1.399674973338034623e-06 2.176197352673509965e-04 4.013616387948824536e-06 3.451293873537548288e-06 4.774433390268044354e-04 5.237378492689057431e-06 7.505722020617546127e-06 7.463580486568734068e-06
2.600000000000000000e+04 5.392903829829832126e-04 1.520209814105228153e-08 3.013215355381581689e-06 1.191323378311789282e-07 1.434513305387528291e-07 2.209343408122702130e-07 1.077747078515278664e-07 2.002721916756621542e-07 1.377015583479243112e-08 0.000000000000000000e+00 5.655096401662097110e-04 6.163744905913559081e-08 7.985583999974933033e-08 5.873739262835268608e-07 1.646853067075808775e-09 8.236341892348896206e-08 8.084544165335195783e-06 8.320377158837372679e-08 1.184853428230590446e-07 4.921161427686446873e-06 5.370895768506949580e-04 1.168475950092840718e-08 3.050946983334708193e-06 1.395670856290366955e-07 1.200363770881796980e-07 1.634223119656075368e-07 1.067350580620472226e-07 1.533731931360787728e-07 1.219520263011913444e-08 0.000000000000000000e+00 5.676630097820982435e-04 5.225419271961099596e-08 7.817187437308728152e-08 6.526406944397965816e-07 1.604953861315812284e-09 8.211154991921927167e-08 7.928114914975748130e-06 9.018202052011311635e-08 9.009134985016928983e-08 4.569081902007220750e-06
